Country / Region	Type	Company / Agency	Company Description	Contact Person	Email Sent To	Email / Contact	Phone / WhatsApp	Role Applied For	Status	Date Email Sent	Date Applied	Follow-up Date	Reply Status	Confidence	Needs Manual Review	Recommended Action	Source	Notes	URLs	Last Gmail Thread ID	Last Gmail Message ID
UAE / GCC	Agency	Kershawleonard	Recruitment agency / staffing contact			mike@kershawleonard.net			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8334.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	kershawleonard.net; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Kpmg	Agency / recruiter			careers@kpmg.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Lobomanagement	Recruitment agency / staffing contact			lobo@lobomanagement.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	lobomanagement.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Mackenziejones	Recruitment agency / staffing contact			info@mackenziejones.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	mackenziejones.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Manpower Me	Recruitment agency / staffing contact			info@manpower-me.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	manpower-me.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Marriott	Agency / recruiter			careers@marriott.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Mashregbank	Agency / recruiter			careers@mashregbank.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Mediclinic	Agency / recruiter			recruitment@mediclinic.ae			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Michaelpage	Recruitment agency / staffing contact			clientmiddleeast@michaelpage.ae			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	michaelpage.ae; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Nadiaglobal	Recruitment agency / staffing contact			contact@nadiaglobal.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8057.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. @:) Join channel to get daily Dubai job updates W | https://www.instagram.com/channel/ | info@workforce.ae | contact@morganmallet.agency | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com ... [truncated]	nadiaglobal.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.; https://www.instagram.com/channel/AbZbNHfHrBoK22HT/?		
UAE / GCC	Agency	Nakheel	Agency / recruiter			careers@nakheel.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Nathanhr	Recruitment agency / staffing contact			info@nathanhr.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	nathanhr.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Noon	Agency / recruiter			talent@noon.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Pwc	Agency / recruiter			careers@pwc.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Reachgroup	Recruitment agency / staffing contact			jobs@reachgroup.ae			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	reachgroup.ae; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Receptionistpa	Recruitment agency / staffing contact			info@receptionistpa.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	receptionistpa.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Rta	Agency / recruiter			hr@rta.ae			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Saudigerman	Agency / recruiter			careers@saudigerman.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Sc	Agency / recruiter			careers@sc.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Ssaltd	Recruitment agency / staffing contact			ilan.mclean@ssaltd.com; lan.mclean@ssaltd.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8334.HEIC; IMG_8341.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	ssaltd.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Sundusrecruitment	Recruitment agency / staffing contact			info@sundusrecruitment.com; cv@sundusrecruitment.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	sundusrecruitment.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Tascoutsourcing	Recruitment agency / staffing contact			dxbjobs@tascoutsourcing.com; request@tascoutsourcing.com; info@tascoutsourcing.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8334.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	tascoutsourcing.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Xpertsjobs	Recruitment agency / staffing contact			cv@xpertsjobs.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	xpertsjobs.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
India	Agency	byPeople Technologies	Agency / recruiter	Nandani	recruitment.bypt@gmail.com	recruitment.bypt@gmail.com		UX Designer - Healthcare Domain	Applied	2026-05-24	2026-05-24	2026-05-31	No Reply	High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9214.HEIC; Gmail sent last month	Bangalore UX Designer opening | strong British communication required. | Application for UX Designer Healthcare Domain in Bangalore sent with resume.	OCR: IMG_9214.txt	19e5b0731165b973	19e5b0731165b973
India	Agency	Orange Corporate Solutions	HR consultancy / recruiter			jobs.orange001@gmail.com	WhatsApp: +91 70820 01810		To Contact					Medium	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8950.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: India | Category: HR consultancy / recruiter | Source: IMG_8950.HEIC | Gmail differs from official site email | verify before outreach.	https://orangecorporatesolutions.com; orangecorporatesolutions.com; https://www.orangecorporatesolutions.com/join-us		
India	Agency	Shell Consultancy	Recruitment / consultancy			careers@shellconsultancy.com			To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8710.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: India | Category: Recruitment / consultancy | Source: IMG_8710.HEIC | LinkedIn hiring posts mention Gurgaon and India roles.	https://shellconsultancy.com; shellconsultancy.com; https://in.linkedin.com/company/shell-consultancy		
India / Bangalore	Agency	Gmail contact lead	Agency / recruiter			recruitment.bypt@gmail.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_9214.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Vi LHR Recruiter at byPeople Technolo... | 4 We're Hiring: UX Designer (Healthcare Domain) | @: Strong British Communication Skills Required. | user-centric experiences—this role is for you!			
India / Noida	Agency	Teamware Solutions / Microsoft	Recruitment agency / Teamware deployment to Microsoft	Perumandla Sri Vidya	srividya.p@twsol.com	srividya.p@twsol.com; compliance@twsol.com		Microsoft Content Designer	Followed Up	2026-05-29	2026-05-27	2026-06-05	Replied / Active Process	High	No	Keep warm and follow up on Microsoft manager discussion	Gmail sent last month	Recruiter sent JD and details form on 2026-05-27; acknowledgement/resume sent same day; follow-up sent 2026-05-29 after promised manager call.	https://teamwaresolutions.net	19e691ca2baa0127	19e73286608d4c83
Netherlands	Agency	Adams Multilingual	Recruiter / sponsor list						To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8718.HEIC	Amsterdam sponsor-list lead | no contact captured.	OCR: IMG_8718.txt		
Netherlands	Agency	Airswift	Recruiter / sponsor list						To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8718.HEIC	Amsterdam sponsor-list lead | no contact captured.	OCR: IMG_8718.txt		
Netherlands	Agency	Blue Lynx	Recruiter / sponsor list						To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8718.HEIC	Amsterdam sponsor-list lead | no contact captured.	OCR: IMG_8718.txt		
Netherlands	Agency	Hays	Recruiter / sponsor list						To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8718.HEIC	Amsterdam sponsor-list lead | no contact captured.	OCR: IMG_8718.txt		
Netherlands	Agency	Michael Page	Recruiter / sponsor list						To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8718.HEIC	Amsterdam sponsor-list lead | no contact captured.	OCR: IMG_8718.txt		
Netherlands	Agency	Octagon Professionals	Recruiter / sponsor list						To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8718.HEIC	Amsterdam sponsor-list lead | no contact captured.	OCR: IMG_8718.txt		
Netherlands	Agency	Randstad	Recruiter / sponsor list						To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8718.HEIC	Amsterdam sponsor-list lead | no contact captured.	OCR: IMG_8718.txt		
Netherlands	Agency	Ravecruitment	Recruiter / sponsor list						To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8718.HEIC	Amsterdam sponsor-list lead | no contact captured.	OCR: IMG_8718.txt		
Netherlands	Agency	Undutchables	Recruiter / sponsor list						To Contact					High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8718.HEIC	Amsterdam sponsor-list lead | no contact captured.	OCR: IMG_8718.txt		
Worldwide / Remote	Agency	Antal	Global recruitment agency		info@antal.com	info@antal.com		Product Designer / UI/UX / Digital Roles	Applied	2026-06-02	2026-06-02	2026-06-09	No Reply	High	No	Follow up if no response	Gmail sent last month	Updated agency CV sent for specialist digital and product hiring.		19e89d28a4d760b1	19e89d28a4d760b1
Worldwide / Remote	Agency	Executive Solutions ME				info@executivesolutionsme.com			Applied		2026-06-03	2026-06-10		Unknown	Yes	Follow up if no response	Current Master Job Tracker	Executive Solutions ME-specific CV sent. Gmail sent id: 19e8e0863577fe43. Sent to info@executivesolutionsme.com with attached agency CV.			
Worldwide / Remote	Agency	Experts Recruitment				gaile@expertsrecruitment.com			Applied		2026-06-03	2026-06-10		Unknown	Yes	Follow up if no response	Current Master Job Tracker	Experts Recruitment-specific CV sent. Gmail sent id: 19e8e08855ab62ee. Sent to gaile@expertsrecruitment.com with attached agency CV.			
Worldwide / Remote	Agency	Gmail contact lead	Agency / recruiter			jobs.orange001@gmail.com	WhatsApp: +91 70820 01810		To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8950.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 4 = L] | ny - LD) | (0) orange_corporate | Follow | Idhar aao. Apna CV bhejo. Aapko job dilwayenge. | Banking. Finance. Insurance. Real openings. Real			
Worldwide / Remote	Agency	Inspire Selection				info@inspireselection.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	JVI Global				jobseekers@jvi-global.com; employers@jvi-global.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Kershaw Leonard				mike@kershawleonard.net			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Lobo Management				lobo@lobomanagement.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Mackenzie Jones				info@mackenziejones.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Muhammed Mujitaba	Remote recruiter / role lead needing verification	Muhammed Mujitaba	muhammedmujitaba@zohomail.com	muhammedmujitaba@zohomail.com		Remote UI/UX Designer	Needs Review	2026-05-29	2026-05-24		Replied	Medium	Yes	Do not pay for resume optimization; continue only if a real role is shared	Gmail sent last month	Application was sent 2026-05-24; recruiter asked details; later suggested resume optimization service; user declined service and asked for real opportunities.		19e5b026f7c1d3f2	19e7325080494982
Worldwide / Remote	Agency	Nadia Global				Contact@nadiaglobal.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Nathan HR				info@nathanhr.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Onething	Agency / recruiter			people@onething.design			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_7193.HEIC	OCR raw safety-net row from screenshot; verify before outreach. While somelcompanies + . | { | RN - | 4 hod | Apply at: people@onething.design L | #growth #hiring #uxui #design #designers			
Worldwide / Remote	Agency	Randstad				corporate.communications@randstad.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Receptionist PA				info@receptionistpa.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	SSA Ltd				ian.mclean@ssaltd.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Studiomurb	Agency / recruiter			hey@studiomurb.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8843.HEIC	OCR raw safety-net row from screenshot; verify before outreach. @ ® | Subject: Role + Name | > Hey@studiomurb.com oO | beyond, multiple roles are now open.			
Worldwide / Remote	Agency	Sundus Recruitment				cv@sundusrecruitment.com; info@sundusrecruitment.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Talascend				talascend.marketing@talascend.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	TASC Outsourcing				dxbjobs@tascoutsourcing.com; request@tascoutsourcing.com; info@tascoutsourcing.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Agency	Transsion	Agency / recruiter			kai.mao@transsion.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8480.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 2.10+ Years in Engineering Recruitment: Specialized in | recruiting top-tier engineers, including being one of the | pioneering recruiters for Golang developers in China since | 3:Niche Language Expertise: Proficient in recruiting talent			
Worldwide / Remote	Agency	Xperts Jobs				cv@xpertsjobs.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
China / Global	Agency	Transsion recruiter	Recruiter contact			kai.mao@transsion.com			To Contact					Medium	Yes	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8480.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: China / Global | Category: Recruiter contact | Source: IMG_8480.HEIC | Keep outside Dubai unless a UAE role is found. | Official site places Transsion in Shenzhen | China | global emerging markets.	https://transsion.com; transsion.com; https://www.transsion.com/en/about; OCR indicates engineering recruitment; web country not verified in this pass.		
