Country / Region	Type	Company / Agency	Company Description	Contact Person	Email Sent To	Email / Contact	Phone / WhatsApp	Role Applied For	Status	Date Email Sent	Date Applied	Follow-up Date	Reply Status	Confidence	Needs Manual Review	Recommended Action	Source	Notes	URLs	Last Gmail Thread ID	Last Gmail Message ID
UAE / GCC	Agency	Ae	Agency / recruiter			careers@ae.ey.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Almansoorgroup	Recruitment agency / staffing contact			info@almansoorgroup.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8334.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	almansoorgroup.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Alnahiya	Recruitment agency / staffing contact			enquiries@alnahiya.com; info@alnahiya.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8334.HEIC; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	alnahiya.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Alvakil	Recruitment agency / staffing contact			jobs@alvakil.net; adminmumbai@alvakil.net			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8334.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	alvakil.net; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Amazon	Agency / recruiter			emea@amazon.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Asterhospital	Agency / recruiter			careers@asterhospital.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Bacme	Recruitment agency / staffing contact			submit@bacme.com; recruit@bacme.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	bacme.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Damacgroup	Agency / recruiter			careers@damacgroup.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Deloitte	Agency / recruiter			careers@deloitte.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Derbygroup	Recruitment agency / staffing contact			info@derbygroup.ae			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8334.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	derbygroup.ae; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Dewa	Agency / recruiter			recruitment@dewa.gov.ae			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Dm	Agency / recruiter			careers@dm.gov.ae			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Dpworld	Agency / recruiter			careers@dpworld.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Du	Agency / recruiter			careers@du.ae			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Dubaiairports	Agency / recruiter			careers@dubaiairports.ae			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Emaar	Agency / recruiter			careers@emaar.ae			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Emirates	Agency / recruiter			careers@emirates.com; leelar@emirates.net.ae			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC; Raw OCR: IMG_8355.HEIC; Raw OCR: IMG_8491.HEIC	OCR raw safety-net row from screenshot | verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae | verify before outreach. yp WHR — | gf —— | Top 50 Recruitment d | Companies in UAE E= 2026 = | I Dubai Recruitment Agencies CV Submission # 5 & | verify before outreach. Top 50 recruitment agencies in UAE ... [truncated]			
UAE / GCC	Agency	Emiratesnbd	Agency / recruiter			careers@emiratesnbd.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Etisalat	Agency / recruiter			careers@etisalat.ae			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Executivesolutionsme	Recruitment agency / staffing contact			info@executivesolutionsme.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8334.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	executivesolutionsme.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Expertsrecruitment	Recruitment agency / staffing contact			gaile@expertsrecruitment.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8334.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	expertsrecruitment.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Flydubai	Agency / recruiter			careers@flydubai.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Hilton	Agency / recruiter			uajobs@hilton.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Hsbc	Agency / recruiter			careersuae@hsbc.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Innovationuae	Recruitment agency / staffing contact			recruitment@innovationuae.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	innovationuae.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Inspireselection	Recruitment agency / staffing contact			info@inspireselection.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8334.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	inspireselection.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Jumeirah	Agency / recruiter			careers@jumeirah.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Kershawleonard	Recruitment agency / staffing contact			mike@kershawleonard.net			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8334.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	kershawleonard.net; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Kpmg	Agency / recruiter			careers@kpmg.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Lobomanagement	Recruitment agency / staffing contact			lobo@lobomanagement.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	lobomanagement.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Mackenziejones	Recruitment agency / staffing contact			info@mackenziejones.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	mackenziejones.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Manpower Me	Recruitment agency / staffing contact			info@manpower-me.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	manpower-me.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Marriott	Agency / recruiter			careers@marriott.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Mashregbank	Agency / recruiter			careers@mashregbank.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Mediclinic	Agency / recruiter			recruitment@mediclinic.ae			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Michaelpage	Recruitment agency / staffing contact			clientmiddleeast@michaelpage.ae			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	michaelpage.ae; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Nadiaglobal	Recruitment agency / staffing contact			contact@nadiaglobal.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8057.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. @:) Join channel to get daily Dubai job updates W | https://www.instagram.com/channel/ | info@workforce.ae | contact@morganmallet.agency | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com ... [truncated]	nadiaglobal.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.; https://www.instagram.com/channel/AbZbNHfHrBoK22HT/?		
UAE / GCC	Agency	Nakheel	Agency / recruiter			careers@nakheel.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Nathanhr	Recruitment agency / staffing contact			info@nathanhr.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	nathanhr.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Noon	Agency / recruiter			talent@noon.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Pwc	Agency / recruiter			careers@pwc.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Reachgroup	Recruitment agency / staffing contact			jobs@reachgroup.ae			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	reachgroup.ae; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Receptionistpa	Recruitment agency / staffing contact			info@receptionistpa.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	receptionistpa.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Rta	Agency / recruiter			hr@rta.ae			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Saudigerman	Agency / recruiter			careers@saudigerman.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Sc	Agency / recruiter			careers@sc.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8342.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 19:01 a! 56 @ | careers@emaar.ae | 2. DP World Careers — careers@dpworld.com | 3. Dubai Airports Careers — careers@dubaiairports.ae			
UAE / GCC	Agency	Ssaltd	Recruitment agency / staffing contact			ilan.mclean@ssaltd.com; lan.mclean@ssaltd.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8334.HEIC; IMG_8341.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	ssaltd.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Sundusrecruitment	Recruitment agency / staffing contact			info@sundusrecruitment.com; cv@sundusrecruitment.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	sundusrecruitment.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Tascoutsourcing	Recruitment agency / staffing contact			dxbjobs@tascoutsourcing.com; request@tascoutsourcing.com; info@tascoutsourcing.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8334.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	tascoutsourcing.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Agency	Xpertsjobs	Recruitment agency / staffing contact			cv@xpertsjobs.com			To Contact					High	Yes	Run agency website/LinkedIn check	Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8341.HEIC; Raw OCR: IMG_8333.HEIC; Raw OCR: IMG_8341.HEIC	Move from Unknown into UAE/Dubai agency review queue. | OCR raw safety-net row from screenshot | verify before outreach. Top recruitment agencies at United Arab Emirates | 1. info@uhrs.ae | 2. jobs@reachgroup.ae | 3. info@receptionistpa.com | verify before outreach. 1. info@mackenziejones.com | 2. info@sawaeed.ae | 3. clientmiddleeast@hays.com | 4. info@receptionistpa.com	xpertsjobs.com; OCR agency-list screenshot; many .ae; dxb; middleeast; and UAE staffing domains. Verify before outreach.		
UAE / GCC	Direct Employer	Amwal	Fintech / payments company		info@amwal.tech	info@amwal.tech		Senior Product Designer	Applied	2026-06-03	2026-06-03	2026-06-10	No Reply	High	No	Follow up if no response	Gmail sent last month	Initial tailored CV was sent as markdown then corrected with PDF in the same thread.		19e8dedb8e403e03	19e8defa3633a616
India	Agency	byPeople Technologies	Agency / recruiter	Nandani	recruitment.bypt@gmail.com	recruitment.bypt@gmail.com		UX Designer - Healthcare Domain	Applied	2026-05-24	2026-05-24	2026-05-31	No Reply	High	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9214.HEIC; Gmail sent last month	Bangalore UX Designer opening | strong British communication required. | Application for UX Designer Healthcare Domain in Bangalore sent with resume.	OCR: IMG_9214.txt	19e5b0731165b973	19e5b0731165b973
India	Agency	Orange Corporate Solutions	HR consultancy / recruiter			jobs.orange001@gmail.com	WhatsApp: +91 70820 01810		To Contact					Medium	No	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8950.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: India | Category: HR consultancy / recruiter | Source: IMG_8950.HEIC | Gmail differs from official site email | verify before outreach.	https://orangecorporatesolutions.com; orangecorporatesolutions.com; https://www.orangecorporatesolutions.com/join-us		
